,Date Received,Product Name,Sub Product,Issue,Sub Issue,Consumer Complaint Narrative,Company Public Response,Company,State Name,Zip Code,Tags,Consumer Consent Provided,Submitted via,Date Sent to Company,Company Response to Consumer,Timely Response,Consumer Disputed,Complaint ID
1680,2013-08-09,Bank account or service,Checking account,"Account opening, closing, or management",,1.8710298024899816,-1.1082142770335124,"SunTrust Banks, Inc.",VA,23231.0,,30.232208428428017,Referral,2013-08-12,Closed with non-monetary relief,Yes,No,485707
1681,2013-08-23,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,1.8726342106615756,-0.7541803135477065,"Bayview Loan Servicing, LLC",MO,63017.0,,65.43970241588977,Web,2013-08-23,Closed with explanation,Yes,Yes,502072
1682,2013-08-23,Bank account or service,Checking account,Problems caused by my funds being low,,0.7522449512802108,-1.726107086435637,TD Bank US Holding Company,MD,20708.0,,28.26454569808461,Web,2013-08-29,Closed with monetary relief,Yes,No,502074
1683,2013-07-27,Debt collection,Auto,Cont'd attempts collect debt not owed,Debt is not mine,11.538067144759255,-0.5304747711997149,"Convergent Resources, Inc.",FL,34950.0,,53.41904575892041,Web,2013-08-01,Closed,Yes,No,459193
1684,2013-07-27,Credit card,,Billing disputes,,0.7245440553111002,-0.6894589754406385,Synchrony Financial,CA,95655.0,Older American,66.68168004750544,Web,2013-07-27,Closed with monetary relief,Yes,No,476003
1685,2013-08-05,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,1.5608263374041034,-2.6037949859208105,Ocwen,PA,17603.0,,64.66827153181688,Phone,2013-08-08,Closed with explanation,Yes,No,473882
1686,2013-08-23,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,2.8766482407795766,-0.7197718784947339,Bank of America,GA,30248.0,,70.41568095228754,Web,2013-08-23,Closed with explanation,Yes,Yes,501368
1687,2013-07-28,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,0.6799690677578847,-0.9834241120186746,Nationstar Mortgage,IL,60164.0,,5.746916723229628,Web,2013-07-30,Closed with explanation,Yes,Yes,468448
1688,2013-08-09,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,1.1225937057042135,-0.6846283290975785,Ditech Financial LLC,MI,48070.0,,83.72464652235078,Web,2013-08-12,Closed with explanation,Yes,No,485354
1689,2013-08-09,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,0.6080960566764048,-0.5961637222749631,Equifax,NY,10989.0,,57.57921058281947,Web,2013-08-13,Closed with non-monetary relief,Yes,No,485359
1690,2013-08-09,Debt collection,Non-federal student loan,Communication tactics,Called outside of 8am-9pm,1.1766408201790912,-1.1543914826012753,"Navient Solutions, Inc.",CA,95065.0,,57.0184270478228,Phone,2013-08-13,Closed with non-monetary relief,Yes,No,485289
1691,2013-08-23,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,1.1252748629194937,-0.85329841622371,JPMorgan Chase & Co.,CO,81230.0,,66.64851845878123,Web,2013-08-23,Closed with monetary relief,Yes,No,502084
1692,2013-08-23,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,0.7284124157936478,-0.5185676982617387,Experian,NY,10462.0,,63.3407668158056,Web,2013-08-26,Closed with explanation,Yes,No,501732
1693,2013-07-28,Debt collection,Credit card,Improper contact or sharing of info,Talked to a third party about my debt,0.6647622840403067,-6.400148742683677,Citibank,MA,1085.0,Older American,8.721298303476932,Web,2013-07-27,Closed with explanation,Yes,No,468455
1694,2013-08-23,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,2.0707701771670335,-1.3751823284090725,Bank of America,AR,72761.0,,36.637577291303955,Web,2013-08-23,Closed with explanation,Yes,Yes,502087
1695,2013-08-15,Bank account or service,Checking account,Problems caused by my funds being low,,0.7399803057179785,-0.5895787615531504,Bank of America,GA,30038.0,,15.814818611668937,Fax,2013-08-19,Closed with explanation,Yes,Yes,490204
1696,2013-08-05,Mortgage,Second mortgage,"Loan servicing, payments, escrow account",,1.2635316462572352,-1.144850593844205,BBVA Compass,TX,76054.0,,50.98918154635736,Postal mail,2013-08-08,Closed with non-monetary relief,Yes,Yes,475828
1697,2013-07-28,Credit card,,Rewards,,4.82967198881994,-0.6510531568732552,Citibank,NC,28277.0,,25.7513037924064,Web,2013-07-29,Closed with explanation,Yes,Yes,468464
1698,2013-08-23,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,1.5714578130773778,-1.7492955339879943,Bank of America,MO,64093.0,,18.59192096861925,Web,2013-08-23,Closed with explanation,Yes,No,502095
1699,2013-08-05,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,0.5434971033566791,-2.3969470475592303,Wells Fargo & Company,NJ,7936.0,,55.18664117263142,Phone,2013-08-08,Closed with explanation,Yes,No,471988
1700,2013-08-22,Bank account or service,Savings account,Deposits and withdrawals,,1.222450502799704,-3.000816861102849,Wells Fargo & Company,NC,27705.0,,20.908608224897762,Phone,2013-08-23,Closed with explanation,Yes,No,500220
1701,2013-08-15,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,1.654745313170077,-2.1011384649503624,Encore Capital Group,TX,76248.0,,76.4975670806199,Web,2013-08-15,Closed with explanation,Yes,Yes,490208
1702,2013-08-05,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,1.0606499681475468,-0.558022259383431,"Accord Creditor Services, LLC",FL,33176.0,Older American,15.57588914606082,Web,2013-08-05,Closed with explanation,Yes,No,455937
1703,2013-08-02,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,1.2802742499144637,-3.9009293607982105,Wells Fargo & Company,IL,60523.0,Older American,24.596924871188996,Web,2013-08-06,Closed with explanation,Yes,No,473069
1704,2013-07-28,Mortgage,Other mortgage,"Application, originator, mortgage broker",,0.948731944378676,-0.5149281462904945,Wells Fargo & Company,NY,12460.0,,53.07818577297819,Web,2013-07-31,Closed with explanation,Yes,No,468472
1705,2013-07-28,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,0.5475358296021557,-0.7196874313402584,"National Enterprise Systems, Inc.",UT,84116.0,,61.14650837100359,Web,2013-07-29,Closed with non-monetary relief,Yes,No,468476
1706,2013-08-02,Bank account or service,Checking account,Deposits and withdrawals,,1.624538199907603,-1.679571693216975,Wells Fargo & Company,SC,29681.0,,95.98650563118022,Referral,2013-08-07,Closed with explanation,Yes,Yes,473567
1707,2013-08-09,Consumer Loan,Vehicle loan,Managing the loan or lease,,2.310141061726366,-0.7666216406471735,JPMorgan Chase & Co.,NJ,7728.0,,93.30775333402954,Referral,2013-08-12,Closed with explanation,Yes,Yes,486081
1708,2013-08-22,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,1.8758281713926925,-0.5079739102413604,JPMorgan Chase & Co.,MO,63107.0,,75.1688912508411,Referral,2013-09-05,Closed with explanation,Yes,No,500231
1709,2013-07-28,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,1.2756443743661143,-1.4788814393010892,"Bayview Loan Servicing, LLC",CA,95824.0,,94.45311481450337,Web,2013-07-31,Closed with explanation,Yes,No,468477
1710,2013-08-22,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,1.306555369359573,-3.9659482939787476,"Capital Management Services, LP",GA,30294.0,,88.7348256840284,Web,2013-08-22,Closed,Yes,No,500227
1711,2013-08-23,Credit card,,Identity theft / Fraud / Embezzlement,,0.6830026421423907,-2.181874900319963,Synchrony Financial,IL,61008.0,,89.02156989883117,Web,2013-08-23,Closed with non-monetary relief,Yes,No,502104
1712,2013-08-09,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,2.1316083632951335,-0.5256930141660665,Wells Fargo & Company,CA,95615.0,,3.8242339679673756,Web,2013-08-12,Closed with explanation,Yes,Yes,485216
1713,2013-08-09,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt resulted from identity theft,1.0746351510017358,-0.8405829993405363,Encore Capital Group,CA,94102.0,,18.766348173362125,Web,2013-08-09,Closed with explanation,Yes,No,485384
1714,2013-08-22,Credit card,,Rewards,,1.0958890763198186,-0.5945782995174264,Capital One,CA,92081.0,,2.6619027504117545,Referral,2013-08-26,Closed with monetary relief,Yes,No,500232
1715,2013-07-28,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,2.042274670305305,-1.2376633459104052,Nationstar Mortgage,CA,94561.0,,54.25734375560571,Web,2013-07-31,Closed with explanation,Yes,Yes,468483
1716,2013-08-23,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,0.7854051220135101,-2.118087585041641,Wells Fargo & Company,NJ,7950.0,,50.666602840331834,Web,2013-08-23,Closed with explanation,Yes,No,501275
1717,2013-07-28,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,1.8656420336180224,-0.5567274780802318,Ocwen,MA,1834.0,,4.402101173508353,Web,2013-07-30,Closed with explanation,Yes,Yes,468487
1718,2013-08-02,Consumer Loan,Vehicle loan,Taking out the loan or lease,,0.9071292139510936,-0.7246403346265191,Santander Consumer USA Holdings Inc,MS,38751.0,,86.88572919440202,Web,2013-08-05,Closed with explanation,Yes,No,473092
1719,2013-08-15,Credit card,,Billing disputes,,1.503446684597164,-1.174509687377686,Capital One,MD,21282.0,,91.10188367453708,Referral,2013-08-16,Closed with explanation,Yes,No,490234
1720,2013-08-22,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,0.8807141474365765,-1.1729833549338369,Nationstar Mortgage,FL,33409.0,,50.04854390451446,Referral,2013-08-23,Closed with explanation,Yes,No,499259
1721,2013-08-05,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,1.0350434537515234,-2.1684955028080646,"Navient Solutions, Inc.",GA,30022.0,,91.59914203352129,Web,2013-08-07,Closed with monetary relief,Yes,No,473925
1722,2013-08-09,Debt collection,Credit card,Communication tactics,Used obscene/profane/abusive language,0.5639747988945046,-1.6834723922139254,"Platinum Holdings Group, LLC",TX,78413.0,,12.527352585906618,Phone,2013-10-23,Closed with explanation,No,,485393
1723,2013-08-22,Credit card,,Late fee,,2.315467028164301,-1.2288614160367435,"Citizens Financial Group, Inc.",CA,91342.0,,81.29371380485792,Referral,2013-08-23,Closed with monetary relief,Yes,No,501140
1724,2013-08-22,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,2.1801818036150094,-3.8571445274292433,JPMorgan Chase & Co.,AZ,85255.0,,68.21386299129405,Referral,2013-08-26,Closed with explanation,Yes,No,500239
1725,2013-07-28,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,2.9141223464977015,-0.8429026259451837,Equifax,TX,75068.0,,17.889213351164422,Web,2013-08-02,Closed with non-monetary relief,Yes,No,475754
1726,2013-07-28,Credit reporting,,Credit reporting company's investigation,Investigation took too long,0.7836267164368226,-3.3252653348003953,Equifax,AZ,85008.0,,87.40802040444693,Web,2013-07-28,Closed with explanation,Yes,Yes,479854
1727,2013-08-23,Credit card,,Balance transfer,,0.7245857294904939,-1.3683826343059757,Bank of America,OR,97080.0,,41.58427912819457,Referral,2013-08-26,Closed with explanation,Yes,Yes,503426
1728,2013-08-22,Mortgage,Other mortgage,Settlement process and costs,,2.9149501393892074,-1.1604513101847598,USAA Savings,NV,89135.0,,16.139909142073797,Referral,2013-08-26,Closed with monetary relief,Yes,No,500244
1729,2013-08-09,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,1.9604370123197443,-1.7178219385654292,Wells Fargo & Company,OH,43701.0,,79.73772299255819,Phone,2013-08-12,Closed with explanation,Yes,No,485403
1730,2013-07-28,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt resulted from identity theft,1.4386956137992866,-1.1915904249202347,"Dynamic Recovery Solutions, LLC",TX,78225.0,,34.68822646097962,Web,2013-08-23,Closed with explanation,Yes,Yes,468497
1731,2013-07-28,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt resulted from identity theft,1.1792970985437699,-1.3661177904708448,Amex,TX,78225.0,,69.54060922082762,Web,2013-07-28,Closed with explanation,Yes,Yes,468498
1732,2013-07-28,Credit reporting,,Incorrect information on credit report,Information is not mine,1.3017841878882686,-0.6071034206523449,"TransUnion Intermediate Holdings, Inc.",TX,78225.0,,60.842509513543334,Web,2013-07-28,Closed with non-monetary relief,Yes,No,468499
1733,2013-08-23,Bank account or service,Checking account,"Making/receiving payments, sending money",,0.7707557026361147,-0.8437964991392548,Regions Financial Corporation,FL,32506.0,,27.83940326595971,Referral,2013-08-26,Closed,Yes,No,503476
1734,2013-08-15,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,0.7711232316291078,-0.5808927887544183,Bank of America,MN,55441.0,,64.83245044444344,Referral,2013-08-16,Closed with explanation,Yes,No,490244
1735,2013-08-02,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,0.5931533782088919,-1.6197829956087926,Bank of America,MN,55433.0,,11.102453168764479,Web,2013-08-06,Closed with non-monetary relief,Yes,No,474931
1736,2013-08-15,Bank account or service,Checking account,"Account opening, closing, or management",,2.1614237762430877,-1.1455636058118364,Citibank,CA,94541.0,,87.19002547855787,Referral,2013-08-16,Closed with explanation,Yes,No,490248
1737,2013-07-28,Credit card,,Billing disputes,,1.9630301138673918,-0.9039509334584949,JPMorgan Chase & Co.,MD,20841.0,,49.89758473458406,Web,2013-07-28,Closed with non-monetary relief,Yes,Yes,468510
1738,2013-08-22,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,1.3693889913618658,-1.0339675825543742,JPMorgan Chase & Co.,CA,92131.0,,79.61615149268737,Web,2013-08-23,Closed with explanation,Yes,Yes,500257
1739,2013-08-02,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,0.9091717341240756,-1.2744812816768687,JPMorgan Chase & Co.,MI,49445.0,Servicemember,91.44856391383948,Web,2013-08-06,Closed with explanation,Yes,No,473082
1740,2013-08-15,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,0.9582266276234475,-2.0964380931583637,Bank of the West,CA,94602.0,,87.09207327832263,Referral,2013-08-19,Closed with explanation,Yes,No,490251
1741,2013-08-15,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,0.7412777578926303,-2.0585931551560757,U.S. Bancorp,CA,92653.0,,84.88374966743858,Referral,2013-08-21,Closed with explanation,Yes,No,490253
1742,2013-08-15,Bank account or service,Checking account,Deposits and withdrawals,,2.336572268802114,-2.1428882591761553,Wells Fargo & Company,TX,75024.0,,44.77137428045341,Referral,2013-08-19,Closed with monetary relief,Yes,No,490255
1743,2013-08-15,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,0.5127252153820319,-1.0514441060559867,"Carrington Mortgage Holdings, LLC.",MN,55443.0,,92.28301677900114,Referral,2013-08-21,Closed with explanation,Yes,No,490256
1744,2013-08-23,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,1.2877860290537892,-0.7790932257833503,JPMorgan Chase & Co.,RI,2919.0,,16.960466308376976,Web,2013-08-26,Closed with explanation,Yes,No,502134
1745,2013-08-09,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,1.6133156126790718,-0.6769199621459921,"Associated Credit Services, Inc.",PA,15216.0,Older American,82.05497684311153,Phone,2013-08-13,Closed with non-monetary relief,Yes,No,485422
1746,2013-08-02,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,0.6366547680708206,-1.0361849676120802,Bank of America,NH,3842.0,Older American,21.7426970043789,Phone,2013-08-07,Closed with explanation,Yes,Yes,473120
1747,2013-08-15,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,0.7846473715868229,-0.7412541294981243,Ocwen,NJ,7208.0,,91.97059593928698,Referral,2013-08-26,Closed with explanation,Yes,No,490259
1748,2013-08-15,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,2.781677004222097,-1.156027941316716,Citibank,CA,93721.0,,54.76043892437668,Referral,2013-08-19,Closed with explanation,Yes,No,491104
1749,2013-08-09,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,0.8017500141450191,-0.7569456378373149,Nationstar Mortgage,CA,95129.0,,60.83451519787755,Web,2013-08-13,Closed with explanation,Yes,No,485770
